key1 key2 current-time capacity load life-time deleted?
 2 13 0.03128106541426414 1 0 -1 0 
 32 41 0.03128106541426414 1 0 -1 0 
 67 92 0.03128106541426414 1 0 -1 0 
 15 20 0.03128106541426414 1 0 -1 0 
 23 18 0.03128106541426414 1 0 -1 0 
 88 51 0.03128106541426414 1 0 -1 0 
 15 89 0.03128106541426414 1 0 -1 0 
 1 91 0.03128106541426414 1 0 -1 0 
 39 10 0.03128106541426414 1 0 -1 0 
 30 43 0.03128106541426414 1 0 -1 0 
 40 57 0.03128106541426414 1 0 -1 0 
 65 72 0.03128106541426414 1 0 -1 0 
 27 77 0.03128106541426414 1 0 -1 0 
 45 43 0.03128106541426414 1 0 -1 0 
 75 29 0.03128106541426414 1 0 -1 0 
 14 56 0.03128106541426414 1 0 -1 0 
 98 54 0.03128106541426414 1 0 -1 0 
 100 72 0.03128106541426414 1 0 -1 0 
 81 76 0.03128106541426414 1 0 -1 0 
 75 28 0.03128106541426414 1 0 -1 0 
 98 86 0.03128106541426414 1 0 -1 0 
 64 3 0.03128106541426414 1 1 0.3262432433582634 0 
 39 55 0.03128106541426414 1 0 -1 0 
 55 87 0.03128106541426414 1 0 -1 0 
 63 18 0.03128106541426414 1 0 -1 0 
 34 41 0.03128106541426414 1 0 -1 0 
 1 76 0.03128106541426414 1 0 -1 0 
 98 8 0.03128106541426414 1 0 -1 0 
 67 32 0.03128106541426414 1 0 -1 0 
 5 30 0.03128106541426414 1 0 -1 0 
 9 71 0.03128106541426414 1 0 -1 0 
 65 22 0.03128106541426414 1 0 -1 0 
 45 28 0.03128106541426414 1 0 -1 0 
 89 19 0.03128106541426414 1 0 -1 0 
 24 18 0.03128106541426414 1 0 -1 0 
 83 81 0.03128106541426414 1 1 0.23965099021736516 0 
 42 68 0.03128106541426414 1 0 -1 0 
 57 32 0.03128106541426414 1 0 -1 0 
 39 41 0.03128106541426414 1 0 -1 0 
 24 69 0.03128106541426414 1 0 -1 0 
 21 68 0.03128106541426414 1 0 -1 0 
 65 7 0.03128106541426414 1 0 -1 0 
 57 25 0.03128106541426414 1 0 -1 0 
 15 33 0.03128106541426414 1 0 -1 0 
 21 8 0.03128106541426414 1 0 -1 0 
 96 37 0.03128106541426414 1 0 -1 0 
 20 78 0.03128106541426414 1 0 -1 0 
 77 22 0.03128106541426414 1 0 -1 0 
 85 56 0.03128106541426414 1 0 -1 0 
 75 13 0.03128106541426414 1 0 -1 0 
 32 56 0.03128106541426414 1 0 -1 0 
 60 30 0.03128106541426414 1 0 -1 0 
 74 80 0.03128106541426414 1 0 -1 0 
 88 44 0.03128106541426414 1 0 -1 0 
 27 70 0.03128106541426414 1 0 -1 0 
 75 31 0.03128106541426414 1 0 -1 0 
 1 48 0.03128106541426414 1 0 -1 0 
 93 57 0.03128106541426414 1 0 -1 0 
 15 26 0.03128106541426414 1 0 -1 0 
 65 8 0.03128106541426414 1 0 -1 0 
 66 16 0.03128106541426414 1 0 -1 0 
 40 25 0.03128106541426414 1 0 -1 0 
 62 89 0.03128106541426414 1 0 -1 0 
 61 5 0.03128106541426414 1 0 -1 0 
 96 6 0.03128106541426414 1 0 -1 0 
 21 54 0.03128106541426414 1 0 -1 0 
 88 55 0.03128106541426414 1 0 -1 0 
 60 55 0.03128106541426414 1 0 -1 0 
 36 91 0.03128106541426414 1 0 -1 0 
 73 19 0.03128106541426414 1 0 -1 0 
 63 39 0.03128106541426414 1 0 -1 0 
 70 26 0.03128106541426414 1 0 -1 0 
 69 34 0.03128106541426414 1 0 -1 0 
 5 79 0.03128106541426414 1 0 -1 0 
 96 43 0.03128106541426414 1 0 -1 0 
 34 85 0.03128106541426414 1 0 -1 0 
 99 66 0.03128106541426414 1 0 -1 0 
 81 95 0.03128106541426414 1 0 -1 0 
 39 1 0.03128106541426414 1 0 -1 0 
 13 19 0.03128106541426414 1 0 -1 0 
 48 89 0.03128106541426414 1 0 -1 0 
 92 17 0.03128106541426414 1 0 -1 0 
 81 60 0.03128106541426414 1 0 -1 0 
 5 36 0.03128106541426414 1 0 -1 0 
 72 19 0.03128106541426414 1 0 -1 0 
 7 5 0.03128106541426414 1 0 -1 0 
 23 82 0.03128106541426414 1 0 -1 0 
 10 3 0.03128106541426414 1 0 -1 0 
 7 58 0.03128106541426414 1 0 -1 0 
 27 71 0.03128106541426414 1 0 -1 0 
 90 28 0.03128106541426414 1 0 -1 0 
 70 53 0.03128106541426414 1 0 -1 0 
 67 3 0.03128106541426414 1 1 4.428281142938593 0 
 100 13 0.03128106541426414 1 0 -1 0 
 90 87 0.03128106541426414 1 0 -1 0 
 55 86 0.03128106541426414 1 0 -1 0 
 18 68 0.03128106541426414 1 0 -1 0 
 98 82 0.03128106541426414 1 0 -1 0 
 24 73 0.03128106541426414 1 0 -1 0 
 48 22 0.03128106541426414 1 0 -1 0 
 2 94 0.03128106541426414 1 0 -1 0 
 65 91 0.03128106541426414 1 0 -1 0 
 47 87 0.03128106541426414 1 0 -1 0 
 36 84 0.03128106541426414 1 0 -1 0 
 62 42 0.03128106541426414 1 1 2.5692917036779264 0 
 12 95 0.03128106541426414 1 0 -1 0 
 6 77 0.03128106541426414 1 0 -1 0 
 65 21 0.03128106541426414 1 0 -1 0 
 90 93 0.03128106541426414 1 0 -1 0 
 12 86 0.03128106541426414 1 0 -1 0 
 10 75 0.03128106541426414 1 0 -1 0 
 92 38 0.03128106541426414 1 0 -1 0 
 88 7 0.03128106541426414 1 0 -1 0 
 24 80 0.03128106541426414 1 0 -1 0 
 27 91 0.03128106541426414 1 0 -1 0 
 44 20 0.03128106541426414 1 0 -1 0 
 33 76 0.03128106541426414 1 0 -1 0 
 8 94 0.03128106541426414 1 0 -1 0 
 70 59 0.03128106541426414 1 0 -1 0 
 85 25 0.03128106541426414 1 0 -1 0 
 57 35 0.03128106541426414 1 0 -1 0 
 75 49 0.03128106541426414 1 0 -1 0 
 72 80 0.03128106541426414 1 0 -1 0 
 88 3 0.03128106541426414 1 0 -1 0 
 39 58 0.03128106541426414 1 0 -1 0 
 34 79 0.03128106541426414 1 0 -1 0 
 67 2 0.03128106541426414 1 0 -1 0 
 72 6 0.03128106541426414 1 0 -1 0 
 63 77 0.03128106541426414 1 0 -1 0 
 69 12 0.03128106541426414 1 0 -1 0 
 5 20 0.03128106541426414 1 0 -1 0 
 64 33 0.03128106541426414 1 0 -1 0 
 89 20 0.03128106541426414 1 0 -1 0 
 64 42 0.03128106541426414 1 1 0.20770665134939864 0 
 63 92 0.03128106541426414 1 1 0.6238783850863843 0 
 4 50 0.03128106541426414 1 0 -1 0 
 72 70 0.03128106541426414 1 0 -1 0 
 73 6 0.03128106541426414 1 0 -1 0 
 85 49 0.03128106541426414 1 0 -1 0 
 77 26 0.03128106541426414 1 0 -1 0 
 15 87 0.03128106541426414 1 0 -1 0 
 89 35 0.03128106541426414 1 0 -1 0 
 71 28 0.03128106541426414 1 0 -1 0 
 17 91 0.03128106541426414 1 0 -1 0 
 66 20 0.03128106541426414 1 0 -1 0 
 83 5 0.03128106541426414 1 0 -1 0 
 98 37 0.03128106541426414 1 0 -1 0 
 69 13 0.03128106541426414 1 0 -1 0 
 84 35 0.03128106541426414 1 0 -1 0 
 100 48 0.03128106541426414 1 0 -1 0 
 59 76 0.03128106541426414 1 0 -1 0 
 65 66 0.03128106541426414 1 0 -1 0 
 100 91 0.03128106541426414 1 0 -1 0 
 40 63 0.03128106541426414 1 0 -1 0 
 21 84 0.03128106541426414 1 0 -1 0 
 17 56 0.03128106541426414 1 1 0.9868161177556192 0 
 89 87 0.03128106541426414 1 0 -1 0 
 86 53 0.03128106541426414 1 0 -1 0 
 13 56 0.03128106541426414 1 0 -1 0 
 61 97 0.03128106541426414 1 0 -1 0 
 1 18 0.03128106541426414 1 0 -1 0 
 100 94 0.03128106541426414 1 0 -1 0 
 9 84 0.03128106541426414 1 0 -1 0 
 60 59 0.03128106541426414 1 0 -1 0 
 32 76 0.03128106541426414 1 0 -1 0 
 4 55 0.03128106541426414 1 0 -1 0 
 93 12 0.03128106541426414 1 0 -1 0 
 65 59 0.03128106541426414 1 0 -1 0 
 36 41 0.03128106541426414 1 0 -1 0 
 74 79 0.03128106541426414 1 0 -1 0 
 64 78 0.03128106541426414 1 0 -1 0 
 63 91 0.03128106541426414 1 0 -1 0 
 42 59 0.03128106541426414 1 0 -1 0 
 64 91 0.03128106541426414 1 1 0.16266043328683688 0 
 98 47 0.03128106541426414 1 0 -1 0 
 45 20 0.03128106541426414 1 0 -1 0 
 61 32 0.03128106541426414 1 0 -1 0 
 27 97 0.03128106541426414 1 0 -1 0 
 6 76 0.03128106541426414 1 0 -1 0 
 28 38 0.03128106541426414 1 0 -1 0 
 5 58 0.03128106541426414 1 0 -1 0 
 63 75 0.03128106541426414 1 0 -1 0 
 42 11 0.03128106541426414 1 0 -1 0 
 79 86 0.03128106541426414 1 0 -1 0 
 65 94 0.03128106541426414 1 0 -1 0 
 36 46 0.03128106541426414 1 0 -1 0 
 45 31 0.03128106541426414 1 0 -1 0 
 100 14 0.03128106541426414 1 0 -1 0 
 37 68 0.03128106541426414 1 0 -1 0 
 100 75 0.03128106541426414 1 0 -1 0 
 44 50 0.03128106541426414 1 0 -1 0 
 10 2 0.03128106541426414 1 0 -1 0 
 30 59 0.03128106541426414 1 0 -1 0 
 95 38 0.03128106541426414 1 0 -1 0 
 100 31 0.03128106541426414 1 0 -1 0 
 89 46 0.03128106541426414 1 0 -1 0 
 100 29 0.03128106541426414 1 0 -1 0 
 51 87 0.03128106541426414 1 1 0.2546356251043355 0 
 44 19 0.03128106541426414 1 0 -1 0 
 22 46 0.03128106541426414 1 0 -1 0 
 84 43 0.03128106541426414 1 0 -1 0 
 28 97 0.03128106541426414 1 0 -1 0 
 69 68 0.03128106541426414 1 0 -1 0 
 64 68 0.03128106541426414 1 0 -1 0 
 82 56 0.03128106541426414 1 1 0.8554973429354122 0 
 65 87 0.03128106541426414 1 1 0.6458477938464093 0 
 9 73 0.03128106541426414 1 0 -1 0 
 34 20 0.03128106541426414 1 0 -1 0 
 69 85 0.03128106541426414 1 0 -1 0 
 64 10 0.03128106541426414 1 1 0.360715719529894 0 
 30 26 0.03128106541426414 1 0 -1 0 
 7 30 0.03128106541426414 1 0 -1 0 
 28 29 0.03128106541426414 1 0 -1 0 
 47 59 0.03128106541426414 1 0 -1 0 
 62 74 0.03128106541426414 1 0 -1 0 
 63 90 0.03128106541426414 1 0 -1 0 
 27 50 0.03128106541426414 1 0 -1 0 
 55 59 0.03128106541426414 1 0 -1 0 
 88 85 0.03128106541426414 1 0 -1 0 
 18 49 0.03128106541426414 1 0 -1 0 
 37 12 0.03128106541426414 1 0 -1 0 
 69 17 0.03128106541426414 1 0 -1 0 
 100 97 0.03128106541426414 1 0 -1 0 
 65 25 0.03128106541426414 1 1 2.432463188764153 0 
 96 28 0.03128106541426414 1 0 -1 0 
 96 84 0.03128106541426414 1 0 -1 0 
 37 38 0.03128106541426414 1 0 -1 0 
 75 54 0.03128106541426414 1 0 -1 0 
 40 17 0.03128106541426414 1 0 -1 0 
 42 81 0.03128106541426414 1 0 -1 0 
 55 15 0.03128106541426414 1 0 -1 0 
 9 59 0.03128106541426414 1 0 -1 0 
 62 63 0.03128106541426414 1 1 0.11026045307265521 0 
 19 41 0.03128106541426414 1 0 -1 0 
 60 7 0.03128106541426414 1 0 -1 0 
 57 38 0.03128106541426414 1 0 -1 0 
 79 76 0.03128106541426414 1 0 -1 0 
 94 70 0.03128106541426414 1 0 -1 0 
 17 30 0.03128106541426414 1 1 1.187341879145566 0 
 24 39 0.03128106541426414 1 0 -1 0 
 11 85 0.03128106541426414 1 0 -1 0 
 73 34 0.03128106541426414 1 0 -1 0 
 21 76 0.03128106541426414 1 0 -1 0 
 60 100 0.03128106541426414 1 0 -1 0 
 1 22 0.03128106541426414 1 0 -1 0 
 10 36 0.03128106541426414 1 2 0.316765655341204 0 
 96 91 0.03128106541426414 1 1 0.6538647846662907 0 
 32 80 0.03128106541426414 1 0 -1 0 
 13 68 0.03128106541426414 1 0 -1 0 
 5 38 0.03128106541426414 1 0 -1 0 
 100 6 0.03128106541426414 1 0 -1 0 
 62 63 0.14154151848691934 1 1 0 1 
 32 76 0.14154151848691934 1 1 0.3044576804005218 0 
 67 32 0.14154151848691934 1 0 -1 0 
 55 15 0.14154151848691934 1 0 -1 0 
 86 53 0.14154151848691934 1 0 -1 0 
 40 17 0.14154151848691934 1 0 -1 0 
 62 89 0.14154151848691934 1 1 0.7768100238416396 0 
 6 77 0.14154151848691934 1 0 -1 0 
 34 79 0.14154151848691934 1 0 -1 0 
 96 43 0.14154151848691934 1 0 -1 0 
 85 56 0.14154151848691934 1 0 -1 0 
 71 28 0.14154151848691934 1 0 -1 0 
 27 91 0.14154151848691934 1 0 -1 0 
 82 56 0.14154151848691934 1 0 -1 0 
 8 94 0.14154151848691934 1 0 -1 0 
 45 31 0.14154151848691934 1 0 -1 0 
 42 11 0.14154151848691934 1 0 -1 0 
 63 77 0.14154151848691934 1 0 -1 0 
 30 26 0.14154151848691934 1 0 -1 0 
 55 59 0.14154151848691934 1 0 -1 0 
 63 92 0.14154151848691934 1 0 -1 0 
 57 32 0.14154151848691934 1 0 -1 0 
 69 85 0.14154151848691934 1 0 -1 0 
 59 76 0.14154151848691934 1 0 -1 0 
 7 58 0.14154151848691934 1 0 -1 0 
 79 86 0.14154151848691934 1 0 -1 0 
 7 5 0.14154151848691934 1 0 -1 0 
 23 82 0.14154151848691934 1 0 -1 0 
 2 13 0.14154151848691934 1 0 -1 0 
 13 68 0.14154151848691934 1 0 -1 0 
 100 94 0.14154151848691934 1 0 -1 0 
 83 66 0.14154151848691934 1 0 -1 0 
 5 38 0.14154151848691934 1 0 -1 0 
 98 47 0.14154151848691934 1 0 -1 0 
 63 75 0.14154151848691934 1 0 -1 0 
 57 25 0.14154151848691934 1 0 -1 0 
 32 41 0.14154151848691934 1 0 -1 0 
 12 48 0.14154151848691934 1 0 -1 0 
 75 29 0.14154151848691934 1 0 -1 0 
 100 72 0.14154151848691934 1 0 -1 0 
 4 77 0.14154151848691934 1 0 -1 0 
 61 32 0.14154151848691934 1 0 -1 0 
 98 37 0.14154151848691934 1 0 -1 0 
 65 59 0.14154151848691934 1 0 -1 0 
 30 59 0.14154151848691934 1 0 -1 0 
 17 30 0.14154151848691934 1 1 0.29225122145517035 0 
 64 78 0.14154151848691934 1 0 -1 0 
 89 19 0.14154151848691934 1 0 -1 0 
 21 8 0.14154151848691934 1 0 -1 0 
 21 76 0.14154151848691934 1 0 -1 0 
 93 12 0.14154151848691934 1 0 -1 0 
 5 20 0.14154151848691934 1 0 -1 0 
 42 68 0.14154151848691934 1 0 -1 0 
 15 26 0.14154151848691934 1 0 -1 0 
 5 36 0.14154151848691934 1 0 -1 0 
 64 91 0.14154151848691934 1 0 -1 0 
 65 7 0.14154151848691934 1 0 -1 0 
 75 49 0.14154151848691934 1 0 -1 0 
 36 46 0.14154151848691934 1 0 -1 0 
 12 86 0.14154151848691934 1 0 -1 0 
 90 87 0.14154151848691934 1 0 -1 0 
 44 20 0.14154151848691934 1 0 -1 0 
 69 34 0.14154151848691934 1 0 -1 0 
 36 84 0.14154151848691934 1 0 -1 0 
 28 29 0.14154151848691934 1 0 -1 0 
 22 46 0.14154151848691934 1 0 -1 0 
 47 59 0.14154151848691934 1 0 -1 0 
 69 12 0.14154151848691934 1 0 -1 0 
 99 66 0.14154151848691934 1 0 -1 0 
 85 49 0.14154151848691934 1 0 -1 0 
 37 68 0.14154151848691934 1 0 -1 0 
 75 28 0.14154151848691934 1 1 0.26788983095657737 0 
 10 36 0.14154151848691934 1 2 0.7180264312679534 0 
 73 34 0.14154151848691934 1 0 -1 0 
 18 49 0.14154151848691934 1 0 -1 0 
 19 41 0.14154151848691934 1 0 -1 0 
 92 38 0.14154151848691934 1 0 -1 0 
 44 19 0.14154151848691934 1 0 -1 0 
 65 21 0.14154151848691934 1 0 -1 0 
 10 75 0.14154151848691934 1 1 0.7456745622433418 0 
 64 33 0.14154151848691934 1 0 -1 0 
 88 3 0.14154151848691934 1 0 -1 0 
 77 26 0.14154151848691934 1 0 -1 0 
 92 82 0.14154151848691934 1 0 -1 0 
 98 82 0.14154151848691934 1 0 -1 0 
 61 5 0.14154151848691934 1 0 -1 0 
 70 59 0.14154151848691934 1 0 -1 0 
 9 71 0.14154151848691934 1 0 -1 0 
 69 68 0.14154151848691934 1 0 -1 0 
 72 19 0.14154151848691934 1 0 -1 0 
 32 56 0.14154151848691934 1 1 0.982499883840209 0 
 1 18 0.14154151848691934 1 0 -1 0 
 96 28 0.14154151848691934 1 1 0.21315225180402686 0 
 63 39 0.14154151848691934 1 0 -1 0 
 4 55 0.14154151848691934 1 0 -1 0 
 33 76 0.14154151848691934 1 0 -1 0 
 40 57 0.14154151848691934 1 0 -1 0 
 47 87 0.14154151848691934 1 0 -1 0 
 74 80 0.14154151848691934 1 0 -1 0 
 57 35 0.14154151848691934 1 0 -1 0 
 88 51 0.14154151848691934 1 0 -1 0 
 5 16 0.14154151848691934 1 0 -1 0 
 88 44 0.14154151848691934 1 0 -1 0 
 70 53 0.14154151848691934 1 0 -1 0 
 72 70 0.14154151848691934 1 0 -1 0 
 63 90 0.14154151848691934 1 0 -1 0 
 100 31 0.14154151848691934 1 0 -1 0 
 60 30 0.14154151848691934 1 0 -1 0 
 75 13 0.14154151848691934 1 0 -1 0 
 42 81 0.14154151848691934 1 0 -1 0 
 15 87 0.14154151848691934 1 0 -1 0 
 69 13 0.14154151848691934 1 0 -1 0 
 65 25 0.14154151848691934 1 0 -1 0 
 100 6 0.14154151848691934 1 0 -1 0 
